username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
hornsJL;2015-09-13 17:16;0;0;"Testimonios: Las 'ruinas' que el temblor de 1985 dejó en los mexicanos";;;;"643171439743336448";https://twitter.com/hornsJL/status/643171439743336448
KarliT4Oficial;2015-09-13 17:16;0;0;"Testimonios: Las 'ruinas' que el temblor de 1985 dejó en los mexicanos";;;;"643171438522863616";https://twitter.com/KarliT4Oficial/status/643171438522863616
MJanettita;2015-09-13 17:16;0;0;"Testimonios: Las 'ruinas' que el temblor de 1985 dejó en los mexicanos";;;;"643171431765774336";https://twitter.com/MJanettita/status/643171431765774336
delfordavid2;2015-09-13 17:16;0;0;"Luis enrique esta temblando";;;;"643171382289809408";https://twitter.com/delfordavid2/status/643171382289809408
Paluding;2015-09-13 17:16;0;1;"Mi aventura en Pokémon: capturar un pedrusco con brazos y meterle terremoto a todo lo que se mueva c:";;;;"643171320344276994";https://twitter.com/Paluding/status/643171320344276994
xagusibarra;2015-09-13 17:16;0;0;"Tengo la piel de gallina estoy temblando basta";;;;"643171316976254976";https://twitter.com/xagusibarra/status/643171316976254976
francodanniel;2015-09-13 17:15;0;0;"No puedo parar de temblar , AÑOS esperando por esto y ya se pasó. Gracias Wes Ball lo hiciste otra vez campeón, EPICO";;;;"643171286290702336";https://twitter.com/francodanniel/status/643171286290702336
CNNMex;2015-09-13 17:15;30;12;"Testimonios: Las 'ruinas' que el temblor de 1985 dejó en los mexicanos http:// cnn.mx/n0028E5";;;;"643171169433190400";https://twitter.com/CNNMex/status/643171169433190400
AnastasiaLeeEdi;2015-09-13 17:15;0;0;"@NewlinkGroup @johana_ortega 30 años luego del devastador terremoto en México Nat Geo presentará un documental... http:// fb.me/71XSx1y9i";;@NewlinkGroup @johana_ortega;;"643171148356812800";https://twitter.com/AnastasiaLeeEdi/status/643171148356812800
AguusPires;2015-09-13 17:15;0;0;"Estoy temblando , dale boquita dale, con todo #DejenLaVidaPorLaAzulyOro";;;#DejenLaVidaPorLaAzulyOro;"643171137753600001";https://twitter.com/AguusPires/status/643171137753600001
chavalonototet1;2015-09-13 17:15;0;0;"Un terremoto de magnitud 6,6 sacude México http:// es.rt.com/3zcg via @ActualidadRT";;@ActualidadRT;;"643171132510617600";https://twitter.com/chavalonototet1/status/643171132510617600
diariopanorama;2015-09-13 17:15;6;1;"Fuerte sismo de magnitud 6,6 sacude el noroeste de #México http:// buff.ly/1OOiqvl";;;#M;"643171080899821568";https://twitter.com/diariopanorama/status/643171080899821568
RNESANTIAGO;2015-09-13 17:15;0;0;"@onemichile : En caso de sismo , si te encuentras en la costa y no te puedes mantener en pie, EVACUA A LAS ZONAS DE SEGURIDAD @reddeemergencia";;@onemichile @reddeemergencia;;"643171072418926592";https://twitter.com/RNESANTIAGO/status/643171072418926592
Somos_CDMX;2015-09-13 17:15;0;0;"#sismo1985 #30años Video inédito de una grabación de lo que en TV se veía días después del sismo de 1985. Se... http:// fb.me/2r6FioOEr";;;#sismo1985 #30a;"643171061450670080";https://twitter.com/Somos_CDMX/status/643171061450670080
toisserr;2015-09-13 17:14;0;0;"Un fuerte sismo de magnitud 6,6 sacude el noroeste de México http:// sconfir.com/1M57vND";Miranda, Venezuela;;;"643170969180315649";https://twitter.com/toisserr/status/643170969180315649
FlorVivas33;2015-09-13 17:14;2;0;"Estoy temblando lo juro";;;;"643170865924976640";https://twitter.com/FlorVivas33/status/643170865924976640
agus_viejo;2015-09-13 17:13;0;0;"Estoy temblando";;;;"643170775692898304";https://twitter.com/agus_viejo/status/643170775692898304
zamees;2015-09-13 17:13;0;0;"@TheLotionQueen I just felt the terremoto that occurs when Francis says "climate change"";;@TheLotionQueen;;"643170775365763072";https://twitter.com/zamees/status/643170775365763072
SophieC_LHDP;2015-09-13 17:13;0;0;"@AlvaroC_LHDP_ n..no*niego temblando *Tengo frio";;@AlvaroC_LHDP_;;"643170727856877568";https://twitter.com/SophieC_LHDP/status/643170727856877568
littlegiraffe99;2015-09-13 17:13;1;1;"Olivia!! Mi pequeño terremoto ! !! Te comería a besos, gordita!!! pic.twitter.com/DH18Nwkeav";;;;"643170709863317505";https://twitter.com/littlegiraffe99/status/643170709863317505
vigevanismile;2015-09-13 17:13;0;0;"LA PUTA MADRE YA EMPECÉ A TEMBLAR DE LOS NERVIOS DALE RIVEEER";;;;"643170644264386560";https://twitter.com/vigevanismile/status/643170644264386560
NatiMonsalveV;2015-09-13 17:13;0;1;"Hueona que bueno el terremoto ! Me pillo débil";Arauco, Chile;;;"643170578606751744";https://twitter.com/NatiMonsalveV/status/643170578606751744
Paluding;2015-09-13 17:12;0;2;"@Elexie6 @Unbe789 @RaulenLZ terremoto a todo Cristo. El terremoto es la respuesta a todos tus problemas. #NoTerremotoNoParty";;@Elexie6 @Unbe789 @RaulenLZ;#NoTerremotoNoParty;"643170511015550976";https://twitter.com/Paluding/status/643170511015550976
AJEM_mx;2015-09-13 17:12;0;0;"El terremoto británico llamado Corbyn; casado con mexicana y admirador de Chávez http:// tinyurl.com/okbgjtq por @MonitorSur";;@MonitorSur;;"643170479029686272";https://twitter.com/AJEM_mx/status/643170479029686272
dieegonahu;2015-09-13 17:12;0;0;"No paro de temblar la puta madre !! Vamooo bocaaaa !!! #DejenLaVidaPorLaAzulyOro #Superclasico";;;#DejenLaVidaPorLaAzulyOro #Superclasico;"643170423035854848";https://twitter.com/dieegonahu/status/643170423035854848
SebasguillenR;2015-09-13 17:12;0;0;"Todo tembló dentro de mi";;;;"643170337346027520";https://twitter.com/SebasguillenR/status/643170337346027520
Fercha8_;2015-09-13 17:12;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/02cb7gLFnZ";;;;"643170332191227904";https://twitter.com/Fercha8_/status/643170332191227904
twopleaxel;2015-09-13 17:12;0;0;"ESTOY TEMBLANDO";;;;"643170296195739648";https://twitter.com/twopleaxel/status/643170296195739648
Gente_de_Teatro;2015-09-13 17:12;8;5;"A través de testimonios rescatados de vecinos de Tlatelolco se cuenta el sismo del 85 en #NoCorroNoGritoNoEmpujo pic.twitter.com/458Nfg5PZW";;;#NoCorroNoGritoNoEmpujo;"643170290818764800";https://twitter.com/Gente_de_Teatro/status/643170290818764800
pgalleguillosm;2015-09-13 17:11;0;0;"Domingo, Doble Promo. Schop y Terremoto a LUKA";;;;"643170155061751808";https://twitter.com/pgalleguillosm/status/643170155061751808
9Mariiajosee;2015-09-13 17:11;0;1;"Un abrazo tuyo hace temblar el mundo y a mi me calma";;;;"643170154231242752";https://twitter.com/9Mariiajosee/status/643170154231242752
TheusHRS;2015-09-13 17:11;0;0;"G1: WILLIAM FOI BATER O PÊNALTI E TEVE TERREMOTO NO NEPAL";;;;"643170122056736769";https://twitter.com/TheusHRS/status/643170122056736769
Lelis_Paulo;2015-09-13 17:11;0;0;"@jajavital goleiro que leva entre as pernas é o que? Tremedeira ou terremoto ?";;@jajavital;;"643170112854474753";https://twitter.com/Lelis_Paulo/status/643170112854474753
RNESANTIAGO;2015-09-13 17:11;2;0;"Ante un sismo de mayor intensidad prioriza los mensajes de textos para comunicarte infórmate en @reddeemergencia";;@reddeemergencia;;"643170091408990208";https://twitter.com/RNESANTIAGO/status/643170091408990208
MoonDesire_;2015-09-13 17:11;0;0;"@Daila_Pyros provocar ese terror que, hasta hacía unos instantes, hacía temblar cada milímetro de su cuerpo.- Debería irme a mi casa +";;@Daila_Pyros;;"643170069707661312";https://twitter.com/MoonDesire_/status/643170069707661312
AlexSanchezCre;2015-09-13 17:11;0;1;"Profetizo el futuro y la imagen me hace temblar , seremos masa humana programada para no pensar";;;;"643170049067499520";https://twitter.com/AlexSanchezCre/status/643170049067499520
ale22guzman;2015-09-13 17:10;0;0;"@Adntv #MovimientoADN si la tendencia es esta el gran ganador es Tomas hay gente q va a temblar de acá a unos años!";;@Adntv;#MovimientoADN;"643170021729009664";https://twitter.com/ale22guzman/status/643170021729009664
Juanvibez;2015-09-13 17:10;0;0;"Estoy temblando";;;;"643170005740322816";https://twitter.com/Juanvibez/status/643170005740322816
BlackDevilYT;2015-09-13 17:10;0;0;"@TheGrefgYT Que extraño, grefg nunca acierta con la hora de subir video. Me esta temblando lo que viene siendo la clavicula";;@TheGrefgYT;;"643169870490796033";https://twitter.com/BlackDevilYT/status/643169870490796033
Brenda12BJ;2015-09-13 17:10;0;1;"Estoy temblando";;;;"643169861447905282";https://twitter.com/Brenda12BJ/status/643169861447905282
vendetta00;2015-09-13 17:10;0;0;"Mayte haría las delicias de Chicho Terremoto #Gala1GH16";;;#Gala1GH16;"643169859136843776";https://twitter.com/vendetta00/status/643169859136843776
soiun3312;2015-09-13 17:10;0;0;"Si a Betancur le tembló contra san Lorenzo de local, imagínense como debe estar ahora con esa hinchada";;;;"643169825548828672";https://twitter.com/soiun3312/status/643169825548828672
Reporte24Mexico;2015-09-13 17:10;0;1;"El milagro del niño Jesús, un bebé rescatado del terremoto de México en 1985 http:// goo.gl/i9MF69";;;;"643169781311406080";https://twitter.com/Reporte24Mexico/status/643169781311406080
revistawhatsup;2015-09-13 17:09;0;0;"@NewlinkGroup @johana_ortega 30 años luego del devastador terremoto en México Nat Geo presentará un documental sobr… https:// lnkd.in/d2wxUNj";;@NewlinkGroup @johana_ortega;;"643169766526590976";https://twitter.com/revistawhatsup/status/643169766526590976
Lrofocale;2015-09-13 17:09;0;0;"El 19 de sep canal 5 bia de pasar la peli Terremoto";;;;"643169707852304384";https://twitter.com/Lrofocale/status/643169707852304384
erholunginderna;2015-09-13 17:09;0;0;"Pero deja de temblar mierda";;;;"643169588113481728";https://twitter.com/erholunginderna/status/643169588113481728
MetropoleBR;2015-09-13 17:08;0;0;"Como a aristocracia financeira recuperou poderes e regalias que levaram ao terremoto de 2008 http:// bit.ly/1OOkJ1r pic.twitter.com/oXlHsuISPP";;;;"643169502402777089";https://twitter.com/MetropoleBR/status/643169502402777089
superconfirmado;2015-09-13 17:08;6;2;"Fuerte sismo de magnitud 6,6 sacude el noroeste de México http:// sconfir.com/1M57vND";;;;"643169348333490176";https://twitter.com/superconfirmado/status/643169348333490176
oscarcajaa;2015-09-13 17:08;0;0;"Derakore. Estoy temblando";;;;"643169324757336064";https://twitter.com/oscarcajaa/status/643169324757336064
JoceMiranda_;2015-09-13 17:08;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/CeM6HSECR9";;;;"643169301038428161";https://twitter.com/JoceMiranda_/status/643169301038428161
luciaSantanaa;2015-09-13 17:08;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/lzB3u0YWRa";;;;"643169294499516417";https://twitter.com/luciaSantanaa/status/643169294499516417
bramexsui;2015-09-13 17:08;0;0;"Triste recuerdo #sismo del '85 https:// twitter.com/El_Universal_M x/status/643168545501609985 …";;;#sismo;"643169294080188416";https://twitter.com/bramexsui/status/643169294080188416
CorazonRadioLA;2015-09-13 17:08;0;0;"#AhoraSuena «Lolita Flores - No notas que estoy temblando 02:47s» en http:// corazonradio.com y tuneIn http:// goo.gl/C9nPzQ";;;#AhoraSuena;"643169279794388992";https://twitter.com/CorazonRadioLA/status/643169279794388992
zonainmo;2015-09-13 17:07;0;0;"Se escriben con "b" las palabras que contienen "bla- ble- bli- blo- blu". Ej. Tiembla, tembló , habla, cable.";;;;"643169258554454016";https://twitter.com/zonainmo/status/643169258554454016
Argentinajvo;2015-09-13 17:07;0;0;"División Minúscula - Sismo https:// youtu.be/xVMMOvkwgnc vía @YouTube";;@YouTube;;"643169173456064512";https://twitter.com/Argentinajvo/status/643169173456064512
MatiasR_Machuca;2015-09-13 17:07;0;1;"Que hermoso ese temblor de huevos minutos antes de un clasico";;;;"643169143324319744";https://twitter.com/MatiasR_Machuca/status/643169143324319744
Dieni_Celix;2015-09-13 17:07;1;1;"Yo no sentí el temblor porque estaba usando el Bioshaker.";;;;"643169141940092928";https://twitter.com/Dieni_Celix/status/643169141940092928
leones5;2015-09-13 17:07;0;1;"El rostro del DF a 30 años del sismo | El Universal http:// eluni.mx/1ionE7a";;;;"643169131886342144";https://twitter.com/leones5/status/643169131886342144
BioEstacionR;2015-09-13 17:07;0;0;"(3:23:14 p.m.) Sismo de 3.4 Mw a 14.99 k.m de Chiriguana (cesar) http:// bit.ly/ingeominas";;;;"643169064521715712";https://twitter.com/BioEstacionR/status/643169064521715712
Deaits;2015-09-13 17:07;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/eupjbaZB9H http:// dlvr.it/C85B28";;;;"643169052303618050";https://twitter.com/Deaits/status/643169052303618050
priwho;2015-09-13 17:07;0;0;"Acabei de assistir Terremoto Falha de San Andreas, pqo q filme, fiquei com o cu na mão";;;;"643169037053259776";https://twitter.com/priwho/status/643169037053259776
orto_izcalli;2015-09-13 17:06;0;0;"Se escriben con "b" las palabras que contienen "bla- ble- bli- blo- blu". Ej. Tiembla, tembló , habla, cable.";;;;"643168965859110912";https://twitter.com/orto_izcalli/status/643168965859110912
Argentinajvo;2015-09-13 17:06;0;0;"Sismo";;;;"643168962600022016";https://twitter.com/Argentinajvo/status/643168962600022016
SoniaJux;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/Tvd9IYYeBu";;;;"643168956103045120";https://twitter.com/SoniaJux/status/643168956103045120
chanitosh;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/VfPOI0QAHo";;;;"643168953460649984";https://twitter.com/chanitosh/status/643168953460649984
SobolBibi;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/oGs0f5IIlv";;;;"643168924016635904";https://twitter.com/SobolBibi/status/643168924016635904
FedakChasidy;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/vjJ6KFP3s9";;;;"643168921428750336";https://twitter.com/FedakChasidy/status/643168921428750336
Rosy_Maldo;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/jnt8ktmWkn";;;;"643168920824778754";https://twitter.com/Rosy_Maldo/status/643168920824778754
nedrastites2970;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/gFAviy3F6j";;;;"643168915296641024";https://twitter.com/nedrastites2970/status/643168915296641024
ming_birdtail;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/D1IHv5B2Us";;;;"643168914470338560";https://twitter.com/ming_birdtail/status/643168914470338560
_FerArgaez;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/ZPRQgfqlYJ";;;;"643168913350524928";https://twitter.com/_FerArgaez/status/643168913350524928
sariIvoorhiesI;2015-09-13 17:06;0;0;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad pic.twitter.com/kiODnWHAWd";;;;"643168912742346752";https://twitter.com/sariIvoorhiesI/status/643168912742346752
EmiiTuits;2015-09-13 17:06;0;0;"Ya me empieza a temblar todo";;;;"643168881054457858";https://twitter.com/EmiiTuits/status/643168881054457858
autOrlando_Fl;2015-09-13 17:05;0;0;"Se escriben con "b" las palabras que contienen "bla- ble- bli- blo- blu". Ej. Tiembla, tembló , habla, cable.";;;;"643168745389719552";https://twitter.com/autOrlando_Fl/status/643168745389719552
carpetano;2015-09-13 17:05;0;0;"#CuartoMilenio tremendo lo de la tumba de Sara Ellen intacta tras el terremoto . No conocia esa historia pero es realmente impactante";;;#CuartoMilenio;"643168744513085440";https://twitter.com/carpetano/status/643168744513085440
IvanLorenzoM;2015-09-13 17:05;0;0;"Que pedazo de puto que sos terremoto";Navarro, Argentina;;;"643168690293329920";https://twitter.com/IvanLorenzoM/status/643168690293329920
CNicolSaez;2015-09-13 17:05;0;0;"Las chicas tomando Terremoto , hasta Almejandro aparece en la foto";;;;"643168582684274688";https://twitter.com/CNicolSaez/status/643168582684274688
_valfee;2015-09-13 17:05;0;0;"ya plus Canal de las estrellas ;((((( ya eu un terremoto ptn";;;;"643168574513745920";https://twitter.com/_valfee/status/643168574513745920
DuvanBieber_;2015-09-13 17:05;0;0;"Se Viene Cule Terremoto Se Tiene Que Agarrar El Mundo . @icarrxnza";;@icarrxnza;;"643168568625004544";https://twitter.com/DuvanBieber_/status/643168568625004544
El_Universal_Mx;2015-09-13 17:05;50;30;"El rostro del DF a 30 años del sismo : cambió a personas y la configuración de laciudad http:// eluni.mx/1OnK4Bv pic.twitter.com/7aHjM5AEEc";;;;"643168545501609985";https://twitter.com/El_Universal_Mx/status/643168545501609985
centralcancun;2015-09-13 17:04;0;0;"Sismo del día 13 de septiembre de 2015, Golfo de California (M 6.7) (Boletín) http:// centralcancun.mx/sismo-del-dia- 13-de-septiembre-de-2015-golfo-de-california-m-6-7-boletin … pic.twitter.com/1n8hYSu70L";;;;"643168514098905088";https://twitter.com/centralcancun/status/643168514098905088
castelvetrano;2015-09-13 17:04;0;0;"Terremoto Beni Confiscati. Coinvolti 4 magistrati di Palermo: Il Consiglio Superiore della Magistratura avvia ... http:// bit.ly/1Ooxdir";;;;"643168464094363648";https://twitter.com/castelvetrano/status/643168464094363648
LinceRamos;2015-09-13 17:04;0;0;"Se escriben con "b" las palabras que contienen "bla- ble- bli- blo- blu". Ej. Tiembla, tembló , habla, cable.";;;;"643168449066332160";https://twitter.com/LinceRamos/status/643168449066332160
lionelftgago;2015-09-13 17:04;0;3;"ESTOY TEMBLANDO DE EMOCION PAREN";;;;"643168368653168640";https://twitter.com/lionelftgago/status/643168368653168640
NOLLIE540FLIP;2015-09-13 17:04;0;1;"'En la vida real no soy nadie pero en FC soy un tio que folla bestia igual que un actor porno y que las deja temblando de tanto orgasmo'";;;;"643168366702776325";https://twitter.com/NOLLIE540FLIP/status/643168366702776325
Paluding;2015-09-13 17:04;0;1;"@Elexie6 @Unbe789 @RaulenLZ quita, quita... TERREMOTO ! ALL HAIL THE TERREMOTO !";;@Elexie6 @Unbe789 @RaulenLZ;;"643168330510135296";https://twitter.com/Paluding/status/643168330510135296
jpulgarinzapata;2015-09-13 17:04;0;0;"Un fuerte sismo de 6,6 grados sacudió el noroeste de México http:// infob.ae/1KfxQEK vía @infobaeamerica";;@infobaeamerica;;"643168329134395392";https://twitter.com/jpulgarinzapata/status/643168329134395392
Isah_Sccp_;2015-09-13 17:04;2;2;"Pensei q fosse terremoto ,mas era só as Marias tremendo lá em Minas";Florianópolis, Brazil;;;"643168294757863424";https://twitter.com/Isah_Sccp_/status/643168294757863424
terremoto_mx;2015-09-13 17:03;1;1;"#MelanieSmith 's <<Fordlandia>> at @Lulu , Mexico City http:// bit.ly/1ONyiOQ pic.twitter.com/BOK4Q3JYRn";;@Lulu;#MelanieSmith;"643168193029107714";https://twitter.com/terremoto_mx/status/643168193029107714
Ortiz__Lna;2015-09-13 17:03;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;"643168050380963840";https://twitter.com/Ortiz__Lna/status/643168050380963840
kolorinche;2015-09-13 17:03;0;0;"No puedo creer que no me he tomado ni un terremoto en todo Septiembre";;;;"643168048602484736";https://twitter.com/kolorinche/status/643168048602484736
shadowatleti;2015-09-13 17:02;1;0;"Que haya gente viendo la edicion 16 de #GH , es para echarse a TEMBLAR ... Luego os quejais de la situacion de España. #DemasiadoBienEstamos";;;#GH #DemasiadoBienEstamos;"643168002951770112";https://twitter.com/shadowatleti/status/643168002951770112
Re_7_Gustavo;2015-09-13 17:02;2;0;"TEMBLOR @Radio_Emergenci https:// twitter.com/sismoguc/statu s/643158991103741952 …";;@Radio_Emergenci;;"643167964766838784";https://twitter.com/Re_7_Gustavo/status/643167964766838784
Iriis_Cn;2015-09-13 17:02;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;"643167927932424192";https://twitter.com/Iriis_Cn/status/643167927932424192
RosiitahVJ;2015-09-13 17:02;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;"643167875398770690";https://twitter.com/RosiitahVJ/status/643167875398770690
jenifm1;2015-09-13 17:02;1;0;"Y que me hace soñar cada vez que me besa y me pone a temblar";;;;"643167839952629760";https://twitter.com/jenifm1/status/643167839952629760
carlosg2021;2015-09-13 17:02;0;0;"Un terremoto de magnitud 6,6 sacude México http:// ow.ly/S9mWf pic.twitter.com/xmBkc0hQ41 @FBuenAbad";;@FBuenAbad;;"643167803009331201";https://twitter.com/carlosg2021/status/643167803009331201
AlejoGamba;2015-09-13 17:01;0;0;"Temblor político británico: el laborismo eligió un líder de la izquierda radical http://www. lanacion.com.ar/1827475 vía @lanacioncom";;@lanacioncom;;"643167761355657216";https://twitter.com/AlejoGamba/status/643167761355657216
BlancaCastro26;2015-09-13 17:01;0;0;"@adriana_gaor Jajaja siii, la banda a todo lo que da y el temblor cagandola";;@adriana_gaor;;"643167758385967106";https://twitter.com/BlancaCastro26/status/643167758385967106
aaliyahedurann;2015-09-13 17:01;0;1;"@xluucaricci es que he eructado y ha habido terremoto , saes.";;@xluucaricci;;"643167713087635457";https://twitter.com/aaliyahedurann/status/643167713087635457
jaxmyn;2015-09-13 17:01;0;0;""Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que..." http:// tmblr.co/ZJ4ruv1uAIa-R";;;;"643167692258680832";https://twitter.com/jaxmyn/status/643167692258680832
RodrigoDamianBJ;2015-09-13 17:01;0;0;"Ya empiezo a temblar y a ponerme nervioso , vamos boca";González Catán, Argentina;;;"643167660839182336";https://twitter.com/RodrigoDamianBJ/status/643167660839182336
PeriodicoNMX;2015-09-13 17:01;0;0;"Inician homenaje a víctimas del #terremoto . http:// bit.ly/1JVrGN6";;;#terremoto;"643167640169639941";https://twitter.com/PeriodicoNMX/status/643167640169639941
Reporte24CO;2015-09-13 17:01;1;0;"Sismo de magnitud 6,6 sacudió el Golfo de California http:// goo.gl/d0GHDI";;;;"643167639888465920";https://twitter.com/Reporte24CO/status/643167639888465920
domingoalvarado;2015-09-13 17:01;0;0;"@0RTOGRAFIA Se escriben con "b" las palabras que contienen "bla- ble- bli- blo- blu". Ej. Tiembla, tembló , habla, cable.";;@0RTOGRAFIA;;"643167636579352576";https://twitter.com/domingoalvarado/status/643167636579352576
MhoniNews;2015-09-13 17:01;1;3;"Prediccion Cumplida Mhonividente Fuerte SISMO en MEXICO: http:// youtu.be/NocBQ0mqdaA?a a través de @YouTube";;@YouTube;;"643167629717311488";https://twitter.com/MhoniNews/status/643167629717311488
LuciaAllBoys;2015-09-13 17:01;0;1;"Amo la pelicula terremoto , amo a La roca como Bombero .";;;;"643167589074665472";https://twitter.com/LuciaAllBoys/status/643167589074665472
igor_bacha;2015-09-13 17:01;0;0;"Terremoto na pampulha agora a pouco, tremeu tudo";;;;"643167523165372416";https://twitter.com/igor_bacha/status/643167523165372416
enpaiszeta;2015-09-13 17:00;4;0;"Fuerte sismo de magnitud 6,6 sacudió litoral del noroeste de México, informó Instituto Geológico de Estados Unidos. pic.twitter.com/NuAn5W34TS";;;;"643167460783316993";https://twitter.com/enpaiszeta/status/643167460783316993
Oli_Ochoaa;2015-09-13 17:00;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;"643167405406035968";https://twitter.com/Oli_Ochoaa/status/643167405406035968
MrDiccionario;2015-09-13 17:00;4;3;"#Ortografía : Se escriben con "b" las palabras que contienen "bla- ble- bli- blo- blu". Ej. Tiembla, tembló , habla, cable.";;;#Ortograf;"643167404839735296";https://twitter.com/MrDiccionario/status/643167404839735296
wodkiall;2015-09-13 17:00;0;0;"Sarebbe perfetto O magari le nostre scuole crollano durante un terremoto e allora possiamo continuare a vivere https:// twitter.com/wonderclif/sta tus/643167095182766080 …";;;;"643167399370428416";https://twitter.com/wodkiall/status/643167399370428416
enricmacia;2015-09-13 17:00;0;0;"Hoy 38,5 grados, estoy hecho polvo, sólo hago que temblar , Buenas noches";;;;"643167367112065026";https://twitter.com/enricmacia/status/643167367112065026
drolet_noma;2015-09-13 17:00;0;0;"Dañada por el terremoto del 85, Tlatelolco resurgió, pero no acabo con sus contradicciones pic.twitter.com/ePSuhkaAbB";;;;"643167338720718848";https://twitter.com/drolet_noma/status/643167338720718848
Emm_anuelC;2015-09-13 17:00;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;"643167333947719688";https://twitter.com/Emm_anuelC/status/643167333947719688
Henrry_Santanna;2015-09-13 17:00;0;0;"Una serie de seísmos, uno de magnitud 6,7, sacude noroeste de México sin producir daños: EFE El temblor princi... http:// bit.ly/1Y0AIQr";;;;"643167333263892480";https://twitter.com/Henrry_Santanna/status/643167333263892480
Bom_vita;2015-09-13 17:00;0;0;"Una serie de seísmos, uno de magnitud 6,7, sacude noroeste de México sin producir daños: EFE El temblor princi... http:// bit.ly/1K7ii6Y";;;;"643167328918568960";https://twitter.com/Bom_vita/status/643167328918568960
ElPerroErudito;2015-09-13 17:00;0;0;"Una serie de seísmos, uno de magnitud 6,7, sacude noroeste de México sin producir daños: EFE El temblor princi... http:// bit.ly/1Y0AIQr";;;;"643167325017911296";https://twitter.com/ElPerroErudito/status/643167325017911296
CidiRed;2015-09-13 17:00;0;0;"Sismo de magnitud 6,6 sacude el noroeste de México http:// cidired.net/diario.php?id_ sec=14&id_publi=12833&id=1 … #Mundo";;;#Mundo;"643167312825200643";https://twitter.com/CidiRed/status/643167312825200643
P__Aredessz;2015-09-13 17:00;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;"643167312565137409";https://twitter.com/P__Aredessz/status/643167312565137409
chacaodigital;2015-09-13 17:00;0;0;"Sismo de magnitud 6,6 sacude el noroeste de México http:// cidired.net/diario.php?id_ sec=14&id_publi=12833&id=1 … #Mundo";;;#Mundo;"643167312258957312";https://twitter.com/chacaodigital/status/643167312258957312
elmuneco023;2015-09-13 17:00;0;0;"Una serie de seísmos, uno de magnitud 6,7, sacude noroeste de México sin producir daños: EFE El temblor princi... http:// bit.ly/1Y0AIQr";;;;"643167298820292608";https://twitter.com/elmuneco023/status/643167298820292608
CFrekito;2015-09-13 17:00;0;0;"Una serie de seísmos, uno de magnitud 6,7, sacude noroeste de México sin producir daños: EFE El temblor principal t... #JaviierCottizado";;;#JaviierCottizado;"643167297570406401";https://twitter.com/CFrekito/status/643167297570406401
molecula_RD;2015-09-13 17:00;0;0;"Una serie de seísmos, uno de magnitud 6,7, sacude noroeste de México sin producir daños: EFE El temblor principal tuvo lugar a las 03...";;;;"643167292063256576";https://twitter.com/molecula_RD/status/643167292063256576
critiano_HD;2015-09-13 17:00;0;0;"Una serie de seísmos, uno de magnitud 6,7, sacude noroeste de México sin producir daños: EFE El temblor princi... http:// bit.ly/1Y0AIQr";;;;"643167287369859072";https://twitter.com/critiano_HD/status/643167287369859072
AudreyJerez;2015-09-13 17:00;0;0;"F I E S T A S P A T R I A S #Chile #Santiago Vamos al terremoto y la cueca <3";;;#Chile #Santiago;"643167282441646081";https://twitter.com/AudreyJerez/status/643167282441646081
0RTOGRAFIA;2015-09-13 17:00;69;84;"Se escriben con "b" las palabras que contienen "bla- ble- bli- blo- blu". Ej. Tiembla, tembló , habla, cable.";;;;"643167280168235008";https://twitter.com/0RTOGRAFIA/status/643167280168235008
