# http://earthquake.usgs.gov/earthquakes/search/
# Temblores de magnitud 5 a 10, durante un periodo de 10 años, limitada al area Chile.

time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-07-09T20:51:47.060Z,-19.046,-69.025,111.5,5.1,mwr,490,35,,0.85,us,usb000ial1,2015-01-30T20:26:25.265Z,"107km SSE of Putre, Chile",earthquake,,3.7,,,reviewed,us,us
2013-07-09T18:48:38.750Z,-29.511,-111.74,12.6,5.2,mb,343,61,,0.55,us,usb000iacu,2014-11-07T01:51:14.899Z,"Easter Island region",earthquake,,2.2,,328,reviewed,us,us
2013-07-09T18:03:05.920Z,-29.666,-111.758,10.9,5.3,mb,461,34,,0.66,us,usb000iaad,2014-11-07T01:51:14.719Z,"Easter Island region",earthquake,,2.7,,435,reviewed,us,us
2013-07-06T20:37:43.340Z,-29.729,-111.659,10.3,5.4,mwb,63,59,,0.73,us,usb000i7z4,2014-11-07T01:51:13.974Z,"Easter Island region",earthquake,,2.5,,,reviewed,us,us
2013-07-02T18:39:43.160Z,-35.927,-102.964,10.4,5.5,mwb,419,33,,0.77,us,usb000i52f,2014-11-07T01:51:12.286Z,"Southeast of Easter Island",earthquake,,2.6,,,reviewed,us,us
2013-06-19T21:29:11.500Z,-32.658,-70.039,104.3,5.3,mwb,100,18,,0.78,us,usc000hvkg,2015-01-28T20:07:45.479Z,"57km ENE of Los Andes, Chile",earthquake,,4,,,reviewed,us,us
2013-06-11T09:37:07.000Z,-21.89,-68.5,132.8,5.1,mb,249,100,,,us,usc000hld4,2014-11-07T01:51:03.613Z,"101km NE of Calama, Chile",earthquake,,,,377,reviewed,guc,us
2013-06-08T12:25:08.560Z,-22.588,-66.691,215,5.6,mww,332,25,,0.67,us,usc000hj3r,2014-11-07T01:51:03.015Z,"102km W of Abra Pampa, Argentina",earthquake,,,,,reviewed,us,us
2013-06-08T11:55:39.920Z,-21.498,-68.188,112.7,5.1,mb,238,45,,0.8,us,usc000hj33,2014-11-07T01:51:02.964Z,"132km NE of Calama, Chile",earthquake,,1,,208,reviewed,us,us
2013-05-26T08:03:22.480Z,-36.033,-99.847,10.1,5,mb,237,99,,0.45,us,usb000h6jy,2014-11-07T01:50:54.413Z,"Southeast of Easter Island",earthquake,,2.6,,222,reviewed,us,us
2013-05-21T12:51:52.440Z,-45.528,-76.532,10,5.3,mb,154,39,,0.93,us,usb000h0sl,2014-11-07T01:50:52.714Z,"294km W of Puerto Chacabuco, Chile",earthquake,,,,170,reviewed,us,us
2013-05-20T09:49:04.470Z,-44.866,-80.746,10,6.4,mww,180,73,,1.15,us,usb000gzlm,2014-11-07T01:50:51.121Z,"Off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,us
2013-05-16T23:13:27.470Z,-41.461,-87.695,10,5,mb,78,81.4,,1.05,us,us2013qgbj,2014-11-07T01:50:49.137Z,"West Chile Rise",earthquake,,,,49,reviewed,us,us
2013-05-12T12:59:10.000Z,-26.157,-69.442,10,5.4,mww,203,100,,,us,usc000gur1,2014-11-07T01:50:47.699Z,"65km ENE of Diego de Almagro, Chile",earthquake,,,,,reviewed,guc,us
2013-05-12T12:51:53.000Z,-20.996,-68.673,132.6,5.2,mb,156,100,,,us,usc000guqn,2014-11-07T01:50:47.676Z,"165km N of Calama, Chile",earthquake,,,,108,reviewed,guc,us
2013-05-11T15:39:21.000Z,-26.161,-69.191,20,5.4,mb,125,42.6,,,us,usc000gu5d,2014-11-07T01:50:47.253Z,"81km ENE of Diego de Almagro, Chile",earthquake,,,,57,reviewed,guc,us
2013-05-03T09:18:15.530Z,-28.064,-72.41,9.7,5.3,mb,275,48,,1.3,us,usc000gmky,2014-11-07T01:50:43.855Z,"167km WNW of Vallenar, Chile",earthquake,,1.7,,248,reviewed,us,us
2013-04-30T10:57:07.000Z,-33.498,-70.739,89.4,5,mb,303,100,,,us,usb000gim5,2015-01-28T21:57:59.931Z,"7km SSE of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,,,,327,reviewed,guc,us
2013-04-27T21:51:32.240Z,-18.328,-69.104,120.8,5.1,mb,312,40.1,,1.08,us,usb000ggvb,2014-11-07T01:50:39.208Z,"34km ESE of Putre, Chile",earthquake,,,,259,reviewed,us,us
2013-04-18T21:26:36.200Z,-34.343,-109.213,10,5.5,mwc,290,36.8,,0.83,us,us2013pda1,2014-11-07T01:50:35.687Z,"Southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2013-04-13T09:19:04.880Z,-45.85,-75.697,10,5.4,mwc,72,108.4,,1.44,us,usb000g64f,2014-11-07T01:50:33.511Z,"229km W of Puerto Chacabuco, Chile",earthquake,,,,,reviewed,us,gcmt
2013-03-29T23:15:26.020Z,-36.094,-100.432,10,5.4,mwb,205,76.6,,1.17,us,usb000fw9h,2014-11-07T01:50:25.047Z,"Southeast of Easter Island",earthquake,,,,,reviewed,us,us
2013-03-29T07:30:56.900Z,-35.367,-72.729,9,5.4,mww,282,114.7,,1.29,us,usb000fvhe,2014-11-07T01:50:24.707Z,"28km W of Constitucion, Chile",earthquake,,,,,reviewed,us,us
2013-02-25T23:37:59.590Z,-48.384,-87.123,10,5.2,mwc,287,24.8,,0.97,us,usc000fddz,2014-11-07T01:50:11.897Z,"Southern Pacific Ocean",earthquake,,,,,reviewed,us,gcmt
2013-02-18T10:00:11.130Z,-33.954,-72.051,25.4,5.2,mb,241,48.6,,0.74,us,usc000f9mg,2015-01-29T23:01:58.269Z,"56km SW of San Antonio, Chile",earthquake,,,,142,reviewed,us,us
2013-02-10T20:00:33.000Z,-33.454,-72.219,46.3,5,mb,46,115.8,,,us,usc000f50z,2015-01-30T06:48:45.409Z,"57km WNW of San Antonio, Chile",earthquake,,,,11,reviewed,guc,us
2013-02-10T19:54:30.000Z,-33.458,-72.1,46.5,5.4,mwc,227,46.5,,,us,usc000f50i,2015-01-28T18:54:52.725Z,"46km WNW of San Antonio, Chile",earthquake,,,,,reviewed,guc,gcmt
2013-01-30T20:15:43.340Z,-28.094,-70.653,45,6.8,mww,596,19.3,,1.07,us,usc000eyp3,2015-06-30T16:59:04.036Z,"56km NNE of Vallenar, Chile",earthquake,,,,,reviewed,us,us
2013-01-27T19:32:40.410Z,-34.748,-108.964,10,5.2,mb,162,67.4,,1.06,us,usp000jyva,2014-11-07T01:49:53.938Z,"southern East Pacific Rise",earthquake,,,,133,reviewed,us,us
2013-01-27T13:50:36.530Z,-35.254,-108.563,10,5.1,mb,238,68.2,,0.86,us,usc000ewe6,2014-11-07T01:49:53.876Z,"Southern East Pacific Rise",earthquake,,,,200,reviewed,us,us
2013-01-23T07:42:58.960Z,-44.617,-79.084,11.5,5.4,mwb,88,126.7,,1.15,us,usp000jyrc,2014-11-07T01:49:52.764Z,"off the coast of Aisen, Chile",earthquake,,5.5,,,reviewed,us,us
2013-01-23T04:29:37.870Z,-34.625,-109.119,12.4,5.1,mb,238,41.2,,0.87,us,usp000jyr9,2014-11-07T01:49:52.733Z,"southern East Pacific Rise",earthquake,,2.5,,181,reviewed,us,us
2013-01-13T21:23:26.410Z,-20.058,-69.049,75.3,5.3,mwb,484,33.1,,0.85,us,usb000end3,2015-01-30T09:53:46.061Z,"97km E of Iquique, Chile",earthquake,,3.2,,,reviewed,us,us
2013-01-09T18:38:45.120Z,-18.011,-69.451,123.9,5,mb,201,84.8,,1.14,us,usb000el2d,2014-11-07T01:49:48.293Z,"27km NNE of Putre, Chile",earthquake,,,,135,reviewed,us,us
2013-01-01T03:51:13.000Z,-20.809,-69.667,56.1,5.1,mb,64,109.1,,,us,usp000jxpn,2014-11-07T01:49:43.070Z,"Tarapaca, Chile",earthquake,,,,18,reviewed,guc,us
2012-12-27T00:37:08.830Z,-35.783,-73.255,14.2,5.9,mww,243,59.7,,0.78,us,usp000jxet,2015-03-24T01:36:49.129Z,"offshore Maule, Chile",earthquake,,9.6,,,reviewed,us,us
2012-12-26T13:17:57.260Z,-37.274,-73.267,29,5.2,mwb,329,54.2,,0.75,us,usp000jxe6,2015-03-24T01:59:55.359Z,"Bio-Bio, Chile",earthquake,,6.6,,,reviewed,us,us
2012-12-24T12:12:35.340Z,-29.037,-71.494,19.7,5.1,mb,310,64.3,,0.69,us,usp000jxbv,2015-03-24T02:33:58.487Z,"offshore Atacama, Chile",earthquake,,1.9,,201,reviewed,us,us
2012-11-29T00:09:39.000Z,-32.91,-69.106,8,5,mb,85,53.5,,,us,usp000jw78,2015-03-24T02:09:16.809Z,"Mendoza, Argentina",earthquake,,,,42,reviewed,sja,us
2012-11-21T22:52:29.370Z,-33.916,-71.994,16,5.2,mb,177,78.4,,0.99,us,usp000jvxq,2015-03-24T02:15:54.609Z,"offshore Libertador O'Higgins, Chile",earthquake,,14.6,,122,reviewed,us,us
2012-11-21T21:36:22.740Z,-33.939,-71.868,18,5.9,mww,483,30.4,,0.85,us,usp000jvxm,2015-06-30T16:59:04.022Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,us,us
2012-11-21T18:16:38.500Z,-33.931,-72.1,19.3,5.1,mb,161,62.6,,0.82,us,usp000jvxe,2015-03-24T01:34:19.897Z,"offshore Libertador O'Higgins, Chile",earthquake,,10.3,,96,reviewed,us,us
2012-11-20T16:23:24.780Z,-33.921,-72.254,15.7,5.4,mb,325,60,,0.79,us,usp000jvvx,2015-03-24T02:00:28.926Z,"offshore Libertador O'Higgins, Chile",earthquake,,3.2,,212,reviewed,us,us
2012-11-19T16:45:50.370Z,-33.928,-72.17,11.2,5.1,mb,199,114.2,,0.81,us,usp000jvuf,2015-03-24T02:17:36.519Z,"offshore Libertador O'Higgins, Chile",earthquake,,2.2,,125,reviewed,us,us
2012-11-17T18:43:50.650Z,-37.182,-95.142,10,5.4,mb,444,28,,0.93,us,usp000jvqq,2014-11-07T01:49:23.921Z,"southeast of Easter Island",earthquake,,,,295,reviewed,us,us
2012-11-17T18:12:19.870Z,-37.209,-95.075,10,5.4,mb,503,27.2,,0.87,us,usp000jvqk,2014-11-07T01:49:23.869Z,"southeast of Easter Island",earthquake,,,,293,reviewed,us,us
2012-11-14T19:02:06.120Z,-29.118,-71.19,63,6.1,mww,525,22.1,,0.83,us,usp000jvkn,2015-06-30T16:59:04.019Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,us
2012-11-13T04:31:26.760Z,-45.761,-77.053,9,6.1,mww,208,31.5,,1.06,us,usp000jvgu,2015-06-30T16:59:04.018Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,us
2012-11-06T11:09:31.960Z,-35.465,-104.8,10,5.5,mwb,117,70.4,,0.75,us,usp000jv3q,2014-11-07T01:49:18.750Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,us
2012-10-23T10:45:20.670Z,-25.767,-70.55,32.5,5.1,mb,285,89.2,,0.72,us,usp000jubs,2014-11-07T01:49:08.094Z,"Antofagasta, Chile",earthquake,,,,210,reviewed,us,us
2012-10-15T21:04:20.600Z,-31.814,-71.787,24,5,mwr,203,106.4,,0.89,us,usp000ju19,2015-03-24T02:25:18.752Z,"offshore Coquimbo, Chile",earthquake,,9.5,,,reviewed,us,us
2012-10-11T17:22:09.930Z,-32.865,-70.31,81.8,5.5,mww,401,30.7,,0.8,us,usp000jtvk,2015-03-24T01:33:16.374Z,"Valparaiso, Chile",earthquake,,3,,,reviewed,us,us
2012-10-08T01:50:26.210Z,-21.725,-68.165,122,5.7,mww,623,23.6,,1.01,us,usp000jtqd,2015-06-30T16:59:04.002Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2012-09-29T17:48:59.470Z,-17.182,-69.405,137.9,5.1,mb,379,127.3,,0.79,us,usp000jt8m,2014-11-07T01:48:56.609Z,"La Paz, Bolivia",earthquake,,,,286,reviewed,us,us
2012-09-26T17:45:00.630Z,-22.262,-68.441,112,5.3,mb,422,38.9,,0.92,us,usp000jt07,2015-03-24T02:33:24.025Z,"Antofagasta, Chile",earthquake,,,,299,reviewed,us,us
2012-09-21T12:17:26.160Z,-19.569,-68.961,106,5.4,mb,434,41.1,,0.91,us,usp000jsp0,2015-03-24T02:22:24.697Z,"Tarapaca, Chile",earthquake,,,,90,reviewed,us,us
2012-09-11T06:35:38.000Z,-31.875,-68.35,124,5.1,mb,425,30,,,us,usp000js4r,2015-03-24T02:22:26.352Z,"San Juan, Argentina",earthquake,,,,232,reviewed,sja,us
2012-09-07T02:36:59.870Z,-22.351,-68.191,94.5,5,mwr,257,40.9,,0.99,us,usp000jrwr,2014-11-07T01:48:48.276Z,"Antofagasta, Chile",earthquake,,3.6,,,reviewed,us,us
2012-09-01T10:38:39.160Z,-27.24,-71.114,27.7,5,mb,180,87.4,,0.97,us,usp000jrdr,2014-11-07T01:48:44.603Z,"offshore Atacama, Chile",earthquake,,,,112,reviewed,us,us
2012-08-30T08:04:39.970Z,-37.199,-73.397,23,5,mb,195,68.6,,0.89,us,usp000jr43,2015-03-24T02:36:13.449Z,"offshore Bio-Bio, Chile",earthquake,,10.2,,98,reviewed,us,us
2012-08-27T00:39:55.000Z,-23.739,-69.414,99.9,5,mb,317,71.9,,,us,usp000jqv0,2015-03-24T02:10:08.925Z,"Antofagasta, Chile",earthquake,,,,205,reviewed,guc,us
2012-08-16T13:24:44.360Z,-36.429,-98.905,10,5.8,mww,92,54.6,,1.09,us,usp000jqcu,2014-11-07T01:48:34.960Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,us
2012-08-10T11:40:03.430Z,-42.814,-83.235,10,5.2,mb,235,75.6,,0.74,us,usp000jq4k,2014-11-07T01:48:32.775Z,"West Chile Rise",earthquake,,,,178,reviewed,us,us
2012-08-07T00:39:02.000Z,-27.801,-70.803,67.6,5.2,mb,328,42.7,,,us,usp000jpzg,2015-03-24T01:31:49.449Z,"Atacama, Chile",earthquake,,,,239,reviewed,guc,us
2012-08-04T19:05:39.160Z,-31.928,-69.358,118.6,5,mb,402,28.3,,0.74,us,usp000jpwk,2015-03-24T02:03:01.790Z,"San Juan, Argentina",earthquake,,,,294,reviewed,us,us
2012-07-18T18:24:08.680Z,-20.693,-70.365,10.9,5.1,mwr,263,96,,1.19,us,usp000jp5x,2015-03-24T01:31:20.318Z,"near the coast of Tarapaca, Chile",earthquake,,9.1,,,reviewed,us,us
2012-07-06T06:16:47.000Z,-42.646,-74.015,32,5,mb,254,60,,,us,usp000jnp2,2015-03-24T02:21:31.804Z,"Isla Chiloe, Los Lagos, Chile",earthquake,,,,183,reviewed,guc,us
2012-07-01T23:39:08.770Z,-28.561,-70.878,35,5.4,mwb,321,68.6,,0.89,us,usp000jnfw,2015-03-24T01:30:56.657Z,"Atacama, Chile",earthquake,,,,,reviewed,us,us
2012-06-24T10:25:54.750Z,-22.445,-66.702,190.4,5.4,mb,523,30.4,,0.8,us,usp000jn69,2014-11-07T01:48:08.572Z,"Jujuy, Argentina",earthquake,,3.4,,298,reviewed,us,us
2012-06-18T08:29:04.440Z,-33.009,-68.496,22.8,5.3,mb,447,36.1,,0.73,us,usp000jmxf,2015-03-24T01:44:33.201Z,"Mendoza, Argentina",earthquake,,5.5,,296,reviewed,us,us
2012-06-07T19:25:25.000Z,-36.036,-71.075,5.8,5,mb,37,117.1,,,us,usp000jmfv,2014-11-07T01:48:01.845Z,"Maule, Chile",earthquake,,,,3,reviewed,guc,us
2012-06-07T04:05:04.520Z,-36.074,-70.57,8,6,mww,461,29,,0.98,us,usp000jmf2,2015-06-30T16:59:03.972Z,"Maule, Chile",earthquake,,,,,reviewed,us,us
2012-06-03T11:39:23.910Z,-21.338,-68.026,101.4,5,mb,351,38.9,,0.85,us,usp000jm97,2014-11-07T01:47:59.849Z,"Potosi, Bolivia",earthquake,,3.4,,259,reviewed,us,us
2012-05-24T19:18:54.970Z,-36.912,-70.467,150.4,5.4,mwb,328,32.4,,0.87,us,usp000jkw2,2015-03-24T01:29:46.206Z,"Neuquen, Argentina",earthquake,,,,,reviewed,us,us
2012-05-19T08:35:10.700Z,-25.729,-70.562,28,5.8,mww,508,25.6,,0.85,us,usp000jkkz,2015-06-30T16:59:03.965Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2012-05-18T02:00:39.490Z,-44.806,-80.159,10,6.3,mww,225,73.1,,1.44,us,usp000jkj5,2015-03-24T01:29:26.681Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,us
2012-05-14T10:00:40.230Z,-17.678,-69.591,105.9,6.2,mww,681,17.1,,0.88,us,usp000jkdy,2015-06-30T16:59:03.964Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,us
2012-05-02T17:06:05.530Z,-35.883,-102.728,10,5.5,mwc,110,53.4,,1.11,us,usp000jjx9,2014-11-07T01:47:43.433Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2012-04-30T07:39:45.560Z,-29.868,-71.46,37,5.6,mww,446,22.5,,0.75,us,usp000jjt6,2015-03-24T01:59:43.057Z,"offshore Coquimbo, Chile",earthquake,,3.4,,,reviewed,us,us
2012-04-17T03:50:15.610Z,-32.625,-71.365,29,6.7,mww,518,26.9,,0.96,us,usp000jj3u,2015-06-30T16:59:03.957Z,"Valparaiso, Chile",earthquake,,,,,reviewed,us,us
2012-04-14T23:49:24.840Z,-36.3,-97.183,10,5,mb,145,90.9,,0.8,us,usp000jhzr,2014-11-07T01:47:32.142Z,"West Chile Rise",earthquake,,,,104,reviewed,us,us
2012-04-03T07:25:08.000Z,-19.638,-69.093,117,5.2,mb,206,54,,,us,usp000jh6a,2014-11-07T01:47:25.528Z,"Tarapaca, Chile",earthquake,,,,141,reviewed,guc,us
2012-04-03T02:11:03.000Z,-33.847,-72.757,31.6,5,mb,166,114.5,,,us,usp000jh5y,2015-03-24T01:28:00.576Z,"offshore Libertador O'Higgins, Chile",earthquake,,,,95,reviewed,guc,us
2012-03-30T06:19:33.170Z,-35.843,-101.463,10,5,mb,134,92.5,,0.66,us,usp000jgzf,2014-11-07T01:47:20.465Z,"southeast of Easter Island",earthquake,,,,100,reviewed,us,us
2012-03-25T22:37:06.000Z,-35.2,-72.217,40.7,7.1,mww,553,15.2,,,us,usp000jgsw,2015-06-30T16:59:03.948Z,"Maule, Chile",earthquake,,,,,reviewed,guc,us
2012-03-24T07:28:33.000Z,-33.052,-71.063,68.8,5,mb,275,42.8,,,us,usp000jgq9,2015-03-24T01:39:37.230Z,"Valparaiso, Chile",earthquake,,,,148,reviewed,guc,us
2012-03-17T19:50:20.560Z,-34.905,-107.644,11.8,5.8,mww,277,36.9,,1.1,us,usp000jgdf,2014-11-07T01:47:16.271Z,"southern East Pacific Rise",earthquake,,5.4,,,reviewed,us,us
2012-03-10T02:26:57.000Z,-19.738,-69.25,101,5.3,mb,362,43.6,,,us,usp000jg0n,2015-03-24T02:23:13.399Z,"Tarapaca, Chile",earthquake,,,,248,reviewed,guc,us
2012-03-04T16:27:21.040Z,-21.554,-69.848,46.2,5,mwr,303,36.4,,0.85,us,usp000jfss,2015-03-24T02:30:52.337Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2012-03-03T22:12:55.000Z,-35.749,-72.8,13.1,5,mwr,160,56.3,,,us,usp000jfrf,2015-03-24T01:26:47.308Z,"offshore Maule, Chile",earthquake,,,,,reviewed,guc,us
2012-03-03T11:01:47.250Z,-30.348,-71.129,49,5.3,mwc,330,50.8,,0.79,us,usp000jfqw,2015-03-24T01:46:06.187Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,gcmt
2012-02-26T08:08:52.950Z,-18.811,-69.29,108.5,5.4,mb,232,42.7,,0.99,us,usp000jfdn,2015-03-24T02:07:22.954Z,"Tarapaca, Chile",earthquake,,,,71,reviewed,us,us
2012-02-11T02:58:17.000Z,-37.456,-73.884,20.2,5.6,mwb,388,34.6,,,us,usp000jetb,2014-11-07T01:47:00.211Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,guc,us
2012-02-01T21:43:46.480Z,-31.585,-111.525,10,5.3,mb,175,43.7,,0.91,us,usp000je93,2014-11-07T01:46:55.538Z,"Easter Island region",earthquake,,,,123,reviewed,us,us
2012-01-28T04:43:41.030Z,-36.793,-110.517,10,5.6,mww,148,52.8,,1.11,us,usp000je2e,2014-11-07T01:46:51.125Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,us
2012-01-23T21:55:16.770Z,-36.338,-73.031,39.7,5,mb,109,115.2,,1.03,us,usp000jdw8,2015-03-24T02:11:32.314Z,"offshore Bio-Bio, Chile",earthquake,,7.9,,16,reviewed,us,us
2012-01-23T17:22:07.000Z,-36.424,-73.486,7.1,5,mb,112,69.9,,,us,usp000jdvz,2014-11-07T01:46:49.760Z,"offshore Bio-Bio, Chile",earthquake,,,,65,reviewed,guc,us
2012-01-23T16:04:52.980Z,-36.409,-73.03,20,6.1,mww,388,34.3,,0.78,us,usp000jdvv,2015-06-30T16:59:03.929Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
2012-01-22T11:24:09.000Z,-28.682,-71.03,58.8,5,mb,166,66.6,,,us,usp000jduc,2015-03-24T02:18:34.927Z,"Atacama, Chile",earthquake,,,,112,reviewed,guc,us
2012-01-18T11:35:50.500Z,-31.767,-68.084,10,5,mb,134,52.2,,0.9,us,usp000jdn1,2015-03-24T01:58:26.241Z,"San Juan, Argentina",earthquake,,,,77,reviewed,us,us
2012-01-17T23:23:23.000Z,-31.728,-71.615,34.3,5.3,mb,73,105.5,,,us,usp000jdmn,2014-11-07T01:46:47.876Z,"offshore Coquimbo, Chile",earthquake,,,,34,reviewed,guc,us
2012-01-17T23:21:35.040Z,-31.655,-71.499,32.9,5.6,mww,358,60.6,,0.87,us,usp000jdmm,2015-03-24T01:39:55.865Z,"Coquimbo, Chile",earthquake,,7.3,,,reviewed,us,us
2012-01-09T21:30:51.000Z,-32.573,-71.594,21.4,5.2,mb,261,60.4,,,us,usp000jd9r,2015-03-24T01:24:44.042Z,"offshore Valparaiso, Chile",earthquake,,,,183,reviewed,guc,us
2012-01-06T08:08:40.460Z,-38.024,-75.091,29.8,5,mb,191,51.2,,0.71,us,usp000jd4a,2014-11-07T01:46:44.127Z,"off the coast of Araucania, Chile",earthquake,,11.4,,145,reviewed,us,us
2012-01-05T00:54:31.110Z,-45.992,-76.472,10,5.3,mb,101,80.6,,0.93,us,usp000jd24,2014-11-07T01:46:43.529Z,"off the coast of Aisen, Chile",earthquake,,,,68,reviewed,us,us
2011-12-23T04:18:42.450Z,-44.313,-79.345,10,5,mwc,36,59.5,,1.02,us,usp000jchn,2014-11-07T01:46:36.670Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,gcmt
2011-12-22T15:06:32.600Z,-46.012,-76.349,13.8,5,mwc,77,108.1,,1.36,us,usp000jcge,2014-11-07T01:46:36.403Z,"off the coast of Aisen, Chile",earthquake,,28.9,,,reviewed,us,gcmt
2011-12-16T12:54:25.370Z,-45.766,-76.056,10,5.8,mww,121,121.9,,0.97,us,usp000jc8u,2015-05-13T18:54:01.000Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,us
2011-12-16T12:02:56.980Z,-45.828,-76.02,10,5.4,mwc,68,133.6,,0.98,us,usp000jc8s,2014-11-07T01:46:34.704Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,gcmt
2011-12-13T03:21:26.360Z,-37.47,-94.348,10,5.2,mwc,59,67.9,,1.25,us,usp000jc4s,2014-11-07T01:46:33.480Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2011-12-07T22:23:09.730Z,-27.899,-70.918,20,6.1,mww,473,35.2,,0.82,us,usp000jby0,2015-06-30T16:59:03.915Z,"Atacama, Chile",earthquake,,,,,reviewed,us,us
2011-12-03T10:29:40.260Z,-21.615,-71.645,10,5,mwc,133,93,,1,us,usp000jbs8,2014-11-07T01:46:30.552Z,"off the coast of Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2011-12-01T09:57:18.350Z,-39.416,-91.17,10,5.4,mwc,74,84.1,,1.17,us,usp000jbp6,2014-11-07T01:46:28.353Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2011-11-25T17:35:47.180Z,-38.003,-75.032,39.1,5,mwc,208,54,,0.8,us,usp000jbcw,2014-11-07T01:46:24.750Z,"off the coast of Araucania, Chile",earthquake,,6.2,,,reviewed,us,gcmt
2011-11-23T12:42:33.310Z,-41.271,-84.175,10,5.2,mwc,94,166.7,,1.21,us,usp000jba4,2014-11-07T01:46:24.173Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2011-11-23T01:43:47.000Z,-22.815,-68.41,151.9,5.1,mwc,355,38.6,,,us,usp000jb9p,2014-11-07T01:46:24.012Z,"Antofagasta, Chile",earthquake,,,,,reviewed,guc,gcmt
2011-11-22T23:09:46.630Z,-42.763,-83.447,10,5.1,mwc,116,40.1,,1.14,us,usp000jb9h,2014-11-07T01:46:23.989Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2011-11-22T07:41:32.000Z,-34.762,-71.807,41.4,5.1,mwc,348,104.8,,,us,usp000jb8k,2015-03-24T01:42:46.725Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,guc,gcmt
2011-11-11T08:08:47.000Z,-38.035,-73.103,33.8,5.2,mwc,229,65.3,,,us,usp000japg,2015-03-24T01:22:55.938Z,"Araucania, Chile",earthquake,,,,,reviewed,guc,gcmt
2011-11-08T17:18:11.690Z,-34.14,-71.951,15.6,5.3,mwc,327,34.1,,0.76,us,usp000jak8,2015-03-24T01:54:23.006Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,5.5,,,reviewed,us,gcmt
2011-11-05T07:13:57.990Z,-23.468,-70.199,33,5.7,mww,260,29.1,,0.9,us,usp000jac1,2015-05-13T18:54:01.000Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2011-11-03T11:40:08.040Z,-24.059,-68.889,85.9,5.1,mwr,225,80.2,,0.84,us,usp000ja9n,2014-11-07T01:46:16.972Z,"Antofagasta, Chile",earthquake,,3.3,,,reviewed,us,us
2011-11-03T01:51:40.000Z,-31.396,-71.965,26.3,5,mb,57,132.1,,,us,usp000ja95,2015-03-24T01:22:16.166Z,"offshore Coquimbo, Chile",earthquake,,,,20,reviewed,guc,us
2011-11-01T17:58:33.450Z,-23.802,-69.008,79.4,5,mwr,335,84,,0.83,us,usp000ja77,2015-03-24T02:11:53.061Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2011-10-31T19:14:06.470Z,-35.468,-105.084,10,5.1,mwc,41,69.9,,1.21,us,usp000ja5z,2014-11-07T01:46:12.900Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2011-10-30T18:53:43.000Z,-25.741,-70.959,47.1,5.7,mwb,272,43.3,,,us,usp000ja4z,2015-05-13T18:54:01.000Z,"near the coast of Antofagasta, Chile",earthquake,,,,,reviewed,guc,us
2011-10-25T22:08:45.640Z,-45.838,-72.641,32.3,5,mb,126,42.3,,1.24,us,usp000j9wu,2015-03-24T02:28:55.860Z,"Aisen, Chile",earthquake,,15.9,,35,reviewed,us,us
2011-10-22T10:07:43.090Z,-18,-69.314,129.3,5.1,mwc,250,97.3,,1.08,us,usp000j9py,2015-03-24T02:26:38.284Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,gcmt
2011-10-19T20:45:10.450Z,-45.747,-77.455,10.7,5.2,mwc,58,133.6,,1.09,us,usp000j9jr,2014-11-07T01:46:08.063Z,"off the coast of Aisen, Chile",earthquake,,27.8,,,reviewed,us,gcmt
